"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1400000US48201552004","Census Tract 5520.04, Harris County, Texas","4260","3546","1656","948","25","288","18","611","714","665","32","39","26","3","510","10","3","0","12","0","0","17","6","4","3","47","11","0","0","6","0","0","26","3","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552101","Census Tract 5521.01, Harris County, Texas","4285","3657","1402","1034","15","585","5","616","628","593","37","47","20","0","439","2","0","0","31","1","0","10","0","6","0","33","4","0","0","2","1","0","23","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552102","Census Tract 5521.02, Harris County, Texas","5999","5140","3094","518","37","878","0","613","859","819","51","91","52","2","577","5","12","0","15","0","0","9","0","5","0","38","3","0","0","5","0","0","25","2","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552103","Census Tract 5521.03, Harris County, Texas","3260","2733","1464","461","43","219","2","544","527","494","38","35","12","0","381","2","2","1","6","0","0","14","0","3","0","30","3","3","0","7","0","1","12","0","2","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1400000US48201552200","Census Tract 5522, Harris County, Texas","8098","6803","3373","1532","70","717","12","1099","1295","1236","81","105","32","11","938","8","8","1","25","0","0","12","7","8","0","55","1","0","0","13","1","0","35","0","2","0","0","0","3","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201552301","Census Tract 5523.01, Harris County, Texas","4360","3788","2943","336","33","133","7","336","572","547","65","54","13","1","387","4","1","0","16","1","0","2","0","3","0","25","8","0","0","1","4","3","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552303","Census Tract 5523.03, Harris County, Texas","3151","2683","1179","874","19","242","13","356","468","451","47","28","25","1","310","5","3","5","16","0","0","4","2","4","1","17","6","0","0","8","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552304","Census Tract 5523.04, Harris County, Texas","1960","1668","1257","124","6","145","0","136","292","281","19","25","12","0","211","0","0","0","5","2","0","4","2","1","0","8","0","0","0","0","0","0","5","1","2","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552401","Census Tract 5524.01, Harris County, Texas","4314","3660","1225","1181","54","604","3","593","654","638","56","34","7","0","497","7","3","0","13","0","0","20","0","0","1","15","0","1","0","0","0","0","11","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552402","Census Tract 5524.02, Harris County, Texas","2562","2074","1408","188","19","152","2","305","488","475","34","29","6","0","379","5","5","0","4","0","0","11","0","0","2","11","1","0","0","1","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552501","Census Tract 5525.01, Harris County, Texas","3904","3213","1497","853","43","220","1","599","691","659","55","43","18","5","504","8","1","1","4","2","0","13","0","2","3","31","6","5","1","9","1","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552502","Census Tract 5525.02, Harris County, Texas","6907","5676","2514","1024","98","933","3","1104","1231","1182","57","63","52","7","950","2","0","2","21","2","1","16","3","6","0","46","12","3","0","23","1","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552602","Census Tract 5526.02, Harris County, Texas","7960","6922","3630","1543","48","1035","8","658","1038","978","87","59","51","0","693","11","6","4","32","0","0","17","12","6","0","48","16","1","0","7","0","0","19","0","3","1","1","0","0","0","0","0","0","0","0","0","12","2","0","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552603","Census Tract 5526.03, Harris County, Texas","3633","3138","766","1633","30","223","0","486","495","480","43","18","3","0","348","20","9","0","24","4","0","8","0","3","0","15","2","3","0","4","0","0","2","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552604","Census Tract 5526.04, Harris County, Texas","2361","1949","788","353","27","471","1","309","412","382","23","8","17","0","310","4","0","1","15","0","0","2","0","1","1","29","10","2","0","5","0","1","7","2","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552701","Census Tract 5527.01, Harris County, Texas","3506","2955","1346","803","16","513","1","276","551","521","31","16","38","0","382","5","0","2","22","6","0","11","0","8","0","27","2","2","0","6","3","0","10","0","4","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552702","Census Tract 5527.02, Harris County, Texas","5071","4216","2546","895","40","214","3","518","855","820","56","47","47","1","610","8","6","0","21","0","0","18","5","1","0","31","3","0","0","6","1","0","13","4","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552801","Census Tract 5528.01, Harris County, Texas","5049","4523","3353","617","30","259","3","261","526","514","19","62","43","0","355","6","2","0","21","0","0","1","1","4","0","11","0","0","0","0","0","0","8","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552802","Census Tract 5528.02, Harris County, Texas","4343","3874","2102","1129","17","299","5","322","469","446","46","38","28","1","300","8","6","0","14","0","0","0","1","4","0","17","7","0","0","2","0","0","2","2","3","0","0","0","1","0","0","0","0","0","0","0","6","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552901","Census Tract 5529.01, Harris County, Texas","5041","4421","1827","1501","49","527","5","512","620","584","37","39","16","0","418","9","3","0","34","3","0","12","5","3","5","34","6","2","0","13","2","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201552902","Census Tract 5529.02, Harris County, Texas","4038","3560","2497","599","23","249","2","190","478","453","48","34","17","0","314","11","1","0","13","0","0","10","0","5","0","21","7","1","0","1","2","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553001","Census Tract 5530.01, Harris County, Texas","6399","5420","2072","1994","53","505","6","790","979","927","54","41","34","0","703","17","17","0","31","0","0","17","3","8","2","49","9","1","0","13","0","1","21","0","1","1","0","0","1","0","0","0","0","1","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201553002","Census Tract 5530.02, Harris County, Texas","4570","3885","1526","944","54","507","3","851","685","665","21","28","27","0","539","5","8","0","25","4","0","5","0","3","0","16","6","2","0","2","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553101","Census Tract 5531.01, Harris County, Texas","3479","2943","1010","1308","44","134","2","445","536","510","37","23","20","0","385","4","4","1","26","0","0","6","1","0","3","21","1","1","0","1","0","0","7","3","1","0","0","0","0","0","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"1400000US48201553102","Census Tract 5531.02, Harris County, Texas","3667","3102","999","1386","44","138","14","521","565","530","43","33","6","1","405","3","2","0","27","0","0","6","1","0","3","35","9","8","0","3","0","0","8","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553201","Census Tract 5532.01, Harris County, Texas","2873","2317","918","732","48","77","0","542","556","525","23","12","6","0","441","0","4","0","20","0","0","7","0","6","6","29","1","3","0","6","0","0","12","1","5","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553202","Census Tract 5532.02, Harris County, Texas","4460","3872","863","2398","52","72","1","486","588","533","60","32","7","0","371","15","0","2","39","1","0","5","0","0","1","43","10","4","0","15","2","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201553300","Census Tract 5533, Harris County, Texas","5415","4905","684","3618","46","92","8","457","510","491","48","12","10","0","345","27","2","0","31","2","0","9","5","0","0","18","5","3","0","7","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553401","Census Tract 5534.01, Harris County, Texas","4556","3905","2863","447","57","320","1","217","651","623","44","72","24","5","455","4","1","0","10","0","0","1","1","6","0","21","2","2","0","5","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"1400000US48201553403","Census Tract 5534.03, Harris County, Texas","8289","7011","3601","1446","73","1132","5","754","1278","1223","79","74","107","1","883","12","21","1","20","0","0","14","0","11","0","54","7","1","0","4","0","0","15","1","25","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553404","Census Tract 5534.04, Harris County, Texas","3188","2728","2154","223","14","204","0","133","460","440","25","37","28","1","333","0","0","0","6","0","0","4","1","5","0","19","5","0","0","4","0","2","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US48201553405","Census Tract 5534.05, Harris County, Texas","5610","4802","2531","1065","60","637","8","501","808","762","44","49","50","0","574","2","8","0","20","1","2","4","1","7","0","44","6","2","1","4","1","0","19","4","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"1400000US48201553500","Census Tract 5535, Harris County, Texas","7453","6313","4112","879","67","329","8","918","1140","1095","77","64","62","4","823","6","9","1","26","1","0","7","3","12","0","42","5","9","0","2","0","0","21","3","2","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553601","Census Tract 5536.01, Harris County, Texas","4673","4127","3109","387","38","371","1","221","546","512","18","57","39","1","366","5","5","0","0","2","0","12","4","3","0","28","13","4","0","1","0","0","9","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553602","Census Tract 5536.02, Harris County, Texas","2884","2421","908","779","31","287","1","415","463","449","60","39","6","0","312","7","4","0","12","1","0","5","3","0","0","11","0","1","0","2","1","0","2","0","5","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0"
"1400000US48201553700","Census Tract 5537, Harris County, Texas","4384","3769","2204","661","18","425","4","457","615","583","42","44","38","9","396","3","8","0","35","0","0","6","2","0","0","29","5","3","0","9","0","0","10","0","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553801","Census Tract 5538.01, Harris County, Texas","2956","2547","1924","260","15","176","3","169","409","396","24","42","27","2","274","5","3","0","10","0","0","6","0","1","2","13","0","3","0","0","2","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553803","Census Tract 5538.03, Harris County, Texas","4621","3963","2580","513","18","618","3","231","658","624","35","56","50","0","456","10","0","1","2","0","0","10","0","4","0","28","1","3","0","2","0","0","10","0","11","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201553804","Census Tract 5538.04, Harris County, Texas","6314","5369","2865","845","76","707","4","872","945","908","48","60","36","4","701","4","4","0","15","3","0","21","2","10","0","33","6","0","0","7","0","1","6","6","5","1","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1400000US48201553901","Census Tract 5539.01, Harris County, Texas","5709","4985","3278","675","44","716","12","260","724","690","70","73","77","3","434","2","10","0","10","1","0","2","0","8","0","34","10","3","0","4","0","0","14","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US48201554001","Census Tract 5540.01, Harris County, Texas","3555","3087","2014","417","12","219","3","422","468","449","25","37","27","0","297","18","8","0","19","0","0","11","6","1","0","17","3","0","0","3","0","0","5","1","2","2","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US48201554002","Census Tract 5540.02, Harris County, Texas","4356","3885","3196","199","15","357","0","118","471","437","16","49","70","3","272","0","9","0","4","0","0","8","0","6","0","33","3","0","0","9","2","0","16","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
